spec	filterThreshold	supportedICs	percsupportedICs	tech	support
Hv3	251	309542	66.057	all_ICs	supported
Hv3	251	32020	77.955	all_pacBioOnly_ICs	supported
Hv3	251	171665	55.7014	all_ONTonly_ICs	supported
Hv3	251	105857	88.7057	all_pacBio+ONT_ICs	supported
Hv3	251	70049	55.3082	novel_ICs	supported
Hv3	251	6835	68.4253	novel_pacBioOnly_ICs	supported
Hv3	251	40672	45.9638	novel_ONTonly_ICs	supported
Hv3	251	22542	80.0043	novel_pacBio+ONT_ICs	supported
Hv3	251	24003	50.3355	intergenic_ICs	supported
Hv3	251	1017	45.8521	intergenic_pacBioOnly_ICs	supported
Hv3	251	16265	45.1743	intergenic_ONTonly_ICs	supported
Hv3	251	6721	71.024	intergenic_pacBio+ONT_ICs	supported
Hv3	252	309419	66.0308	all_ICs	supported
Hv3	252	32011	77.933	all_pacBioOnly_ICs	supported
Hv3	252	171565	55.6689	all_ONTonly_ICs	supported
Hv3	252	105843	88.694	all_pacBio+ONT_ICs	supported
Hv3	252	70010	55.2775	novel_ICs	supported
Hv3	252	6830	68.3752	novel_pacBioOnly_ICs	supported
Hv3	252	40644	45.9322	novel_ONTonly_ICs	supported
Hv3	252	22536	79.983	novel_pacBio+ONT_ICs	supported
Hv3	252	23976	50.2789	intergenic_ICs	supported
Hv3	252	1015	45.7619	intergenic_pacBioOnly_ICs	supported
Hv3	252	16245	45.1187	intergenic_ONTonly_ICs	supported
Hv3	252	6716	70.9712	intergenic_pacBio+ONT_ICs	supported
Hv3	253	309302	66.0058	all_ICs	supported
Hv3	253	32002	77.9111	all_pacBioOnly_ICs	supported
Hv3	253	171467	55.6371	all_ONTonly_ICs	supported
Hv3	253	105833	88.6856	all_pacBio+ONT_ICs	supported
Hv3	253	69974	55.249	novel_ICs	supported
Hv3	253	6828	68.3552	novel_pacBioOnly_ICs	supported
Hv3	253	40614	45.8983	novel_ONTonly_ICs	supported
Hv3	253	22532	79.9688	novel_pacBio+ONT_ICs	supported
Hv3	253	23957	50.2391	intergenic_ICs	supported
Hv3	253	1014	45.7169	intergenic_pacBioOnly_ICs	supported
Hv3	253	16229	45.0743	intergenic_ONTonly_ICs	supported
Hv3	253	6714	70.95	intergenic_pacBio+ONT_ICs	supported
Hv3	254	309189	65.9817	all_ICs	supported
Hv3	254	31996	77.8965	all_pacBioOnly_ICs	supported
Hv3	254	171377	55.6079	all_ONTonly_ICs	supported
Hv3	254	105816	88.6714	all_pacBio+ONT_ICs	supported
Hv3	254	69928	55.2127	novel_ICs	supported
Hv3	254	6826	68.3352	novel_pacBioOnly_ICs	supported
Hv3	254	40578	45.8576	novel_ONTonly_ICs	supported
Hv3	254	22524	79.9404	novel_pacBio+ONT_ICs	supported
Hv3	254	23937	50.1971	intergenic_ICs	supported
Hv3	254	1012	45.6267	intergenic_pacBioOnly_ICs	supported
Hv3	254	16213	45.0299	intergenic_ONTonly_ICs	supported
Hv3	254	6712	70.9289	intergenic_pacBio+ONT_ICs	supported
Hv3	255	309056	65.9533	all_ICs	supported
Hv3	255	31987	77.8746	all_pacBioOnly_ICs	supported
Hv3	255	171272	55.5739	all_ONTonly_ICs	supported
Hv3	255	105797	88.6555	all_pacBio+ONT_ICs	supported
Hv3	255	69868	55.1653	novel_ICs	supported
Hv3	255	6823	68.3051	novel_pacBioOnly_ICs	supported
Hv3	255	40533	45.8067	novel_ONTonly_ICs	supported
Hv3	255	22512	79.8978	novel_pacBio+ONT_ICs	supported
Hv3	255	23912	50.1447	intergenic_ICs	supported
Hv3	255	1012	45.6267	intergenic_pacBioOnly_ICs	supported
Hv3	255	16190	44.966	intergenic_ONTonly_ICs	supported
Hv3	255	6710	70.9077	intergenic_pacBio+ONT_ICs	supported
Hv3	256	308811	65.901	all_ICs	supported
Hv3	256	31860	77.5654	all_pacBioOnly_ICs	supported
Hv3	256	171179	55.5437	all_ONTonly_ICs	supported
Hv3	256	105772	88.6345	all_pacBio+ONT_ICs	supported
Hv3	256	69808	55.118	novel_ICs	supported
Hv3	256	6804	68.1149	novel_pacBioOnly_ICs	supported
Hv3	256	40502	45.7717	novel_ONTonly_ICs	supported
Hv3	256	22502	79.8623	novel_pacBio+ONT_ICs	supported
Hv3	256	23883	50.0839	intergenic_ICs	supported
Hv3	256	1011	45.5816	intergenic_pacBioOnly_ICs	supported
Hv3	256	16171	44.9132	intergenic_ONTonly_ICs	supported
Hv3	256	6701	70.8126	intergenic_pacBio+ONT_ICs	supported
Hv3	257	308667	65.8703	all_ICs	supported
Hv3	257	31850	77.5411	all_pacBioOnly_ICs	supported
Hv3	257	171061	55.5054	all_ONTonly_ICs	supported
Hv3	257	105756	88.6211	all_pacBio+ONT_ICs	supported
Hv3	257	69753	55.0745	novel_ICs	supported
Hv3	257	6798	68.0549	novel_pacBioOnly_ICs	supported
Hv3	257	40460	45.7242	novel_ONTonly_ICs	supported
Hv3	257	22495	79.8375	novel_pacBio+ONT_ICs	supported
Hv3	257	23853	50.021	intergenic_ICs	supported
Hv3	257	1011	45.5816	intergenic_pacBioOnly_ICs	supported
Hv3	257	16146	44.8438	intergenic_ONTonly_ICs	supported
Hv3	257	6696	70.7598	intergenic_pacBio+ONT_ICs	supported
Hv3	258	308542	65.8436	all_ICs	supported
Hv3	258	31839	77.5143	all_pacBioOnly_ICs	supported
Hv3	258	170973	55.4769	all_ONTonly_ICs	supported
Hv3	258	105730	88.5993	all_pacBio+ONT_ICs	supported
Hv3	258	69700	55.0327	novel_ICs	supported
Hv3	258	6791	67.9848	novel_pacBioOnly_ICs	supported
Hv3	258	40425	45.6847	novel_ONTonly_ICs	supported
Hv3	258	22484	79.7984	novel_pacBio+ONT_ICs	supported
Hv3	258	23820	49.9518	intergenic_ICs	supported
Hv3	258	1007	45.4013	intergenic_pacBioOnly_ICs	supported
Hv3	258	16126	44.7882	intergenic_ONTonly_ICs	supported
Hv3	258	6687	70.6647	intergenic_pacBio+ONT_ICs	supported
Hv3	259	308424	65.8185	all_ICs	supported
Hv3	259	31833	77.4997	all_pacBioOnly_ICs	supported
Hv3	259	170873	55.4444	all_ONTonly_ICs	supported
Hv3	259	105718	88.5893	all_pacBio+ONT_ICs	supported
Hv3	259	69660	55.0011	novel_ICs	supported
Hv3	259	6790	67.9748	novel_pacBioOnly_ICs	supported
Hv3	259	40391	45.6463	novel_ONTonly_ICs	supported
Hv3	259	22479	79.7807	novel_pacBio+ONT_ICs	supported
Hv3	259	23796	49.9014	intergenic_ICs	supported
Hv3	259	1006	45.3562	intergenic_pacBioOnly_ICs	supported
Hv3	259	16106	44.7327	intergenic_ONTonly_ICs	supported
Hv3	259	6684	70.633	intergenic_pacBio+ONT_ICs	supported
Hv3	25	365097	77.9126	all_ICs	supported
Hv3	25	35895	87.3889	all_pacBioOnly_ICs	supported
Hv3	25	217355	70.5268	all_ONTonly_ICs	supported
Hv3	25	111847	93.7252	all_pacBio+ONT_ICs	supported
Hv3	25	90568	71.5093	novel_ICs	supported
Hv3	25	8131	81.3995	novel_pacBioOnly_ICs	supported
Hv3	25	57331	64.7903	novel_ONTonly_ICs	supported
Hv3	25	25106	89.1042	novel_pacBio+ONT_ICs	supported
Hv3	25	34255	71.8345	intergenic_ICs	supported
Hv3	25	1558	70.2435	intergenic_pacBioOnly_ICs	supported
Hv3	25	24684	68.5571	intergenic_ONTonly_ICs	supported
Hv3	25	8013	84.6772	intergenic_pacBio+ONT_ICs	supported
Hv3	260	308289	65.7897	all_ICs	supported
Hv3	260	31819	77.4656	all_pacBioOnly_ICs	supported
Hv3	260	170767	55.41	all_ONTonly_ICs	supported
Hv3	260	105703	88.5767	all_pacBio+ONT_ICs	supported
Hv3	260	69615	54.9656	novel_ICs	supported
Hv3	260	6787	67.9447	novel_pacBioOnly_ICs	supported
Hv3	260	40353	45.6033	novel_ONTonly_ICs	supported
Hv3	260	22475	79.7665	novel_pacBio+ONT_ICs	supported
Hv3	260	23767	49.8406	intergenic_ICs	supported
Hv3	260	1004	45.266	intergenic_pacBioOnly_ICs	supported
Hv3	260	16082	44.666	intergenic_ONTonly_ICs	supported
Hv3	260	6681	70.6013	intergenic_pacBio+ONT_ICs	supported
Hv3	261	308171	65.7645	all_ICs	supported
Hv3	261	31808	77.4388	all_pacBioOnly_ICs	supported
Hv3	261	170681	55.3821	all_ONTonly_ICs	supported
Hv3	261	105682	88.5591	all_pacBio+ONT_ICs	supported
Hv3	261	69570	54.93	novel_ICs	supported
Hv3	261	6784	67.9147	novel_pacBioOnly_ICs	supported
Hv3	261	40319	45.5649	novel_ONTonly_ICs	supported
Hv3	261	22467	79.7381	novel_pacBio+ONT_ICs	supported
Hv3	261	23745	49.7945	intergenic_ICs	supported
Hv3	261	1003	45.2209	intergenic_pacBioOnly_ICs	supported
Hv3	261	16064	44.616	intergenic_ONTonly_ICs	supported
Hv3	261	6678	70.5696	intergenic_pacBio+ONT_ICs	supported
Hv3	262	308035	65.7354	all_ICs	supported
Hv3	262	31798	77.4145	all_pacBioOnly_ICs	supported
Hv3	262	170566	55.3448	all_ONTonly_ICs	supported
Hv3	262	105671	88.5499	all_pacBio+ONT_ICs	supported
Hv3	262	69517	54.8882	novel_ICs	supported
Hv3	262	6782	67.8947	novel_pacBioOnly_ICs	supported
Hv3	262	40274	45.514	novel_ONTonly_ICs	supported
Hv3	262	22461	79.7168	novel_pacBio+ONT_ICs	supported
Hv3	262	23707	49.7148	intergenic_ICs	supported
Hv3	262	1001	45.1307	intergenic_pacBioOnly_ICs	supported
Hv3	262	16030	44.5216	intergenic_ONTonly_ICs	supported
Hv3	262	6676	70.5485	intergenic_pacBio+ONT_ICs	supported
Hv3	263	307902	65.7071	all_ICs	supported
Hv3	263	31789	77.3926	all_pacBioOnly_ICs	supported
Hv3	263	170459	55.3101	all_ONTonly_ICs	supported
Hv3	263	105654	88.5356	all_pacBio+ONT_ICs	supported
Hv3	263	69467	54.8487	novel_ICs	supported
Hv3	263	6781	67.8847	novel_pacBioOnly_ICs	supported
Hv3	263	40233	45.4677	novel_ONTonly_ICs	supported
Hv3	263	22453	79.6884	novel_pacBio+ONT_ICs	supported
Hv3	263	23686	49.6708	intergenic_ICs	supported
Hv3	263	1001	45.1307	intergenic_pacBioOnly_ICs	supported
Hv3	263	16012	44.4716	intergenic_ONTonly_ICs	supported
Hv3	263	6673	70.5167	intergenic_pacBio+ONT_ICs	supported
Hv3	264	307784	65.6819	all_ICs	supported
Hv3	264	31778	77.3658	all_pacBioOnly_ICs	supported
Hv3	264	170370	55.2812	all_ONTonly_ICs	supported
Hv3	264	105636	88.5206	all_pacBio+ONT_ICs	supported
Hv3	264	69418	54.81	novel_ICs	supported
Hv3	264	6776	67.8346	novel_pacBioOnly_ICs	supported
Hv3	264	40200	45.4304	novel_ONTonly_ICs	supported
Hv3	264	22442	79.6493	novel_pacBio+ONT_ICs	supported
Hv3	264	23661	49.6183	intergenic_ICs	supported
Hv3	264	999	45.0406	intergenic_pacBioOnly_ICs	supported
Hv3	264	15995	44.4244	intergenic_ONTonly_ICs	supported
Hv3	264	6667	70.4533	intergenic_pacBio+ONT_ICs	supported
Hv3	265	307664	65.6563	all_ICs	supported
Hv3	265	31768	77.3414	all_pacBioOnly_ICs	supported
Hv3	265	170273	55.2497	all_ONTonly_ICs	supported
Hv3	265	105623	88.5097	all_pacBio+ONT_ICs	supported
Hv3	265	69368	54.7706	novel_ICs	supported
Hv3	265	6773	67.8046	novel_pacBioOnly_ICs	supported
Hv3	265	40163	45.3886	novel_ONTonly_ICs	supported
Hv3	265	22432	79.6139	novel_pacBio+ONT_ICs	supported
Hv3	265	23642	49.5785	intergenic_ICs	supported
Hv3	265	998	44.9955	intergenic_pacBioOnly_ICs	supported
Hv3	265	15980	44.3827	intergenic_ONTonly_ICs	supported
Hv3	265	6664	70.4216	intergenic_pacBio+ONT_ICs	supported
Hv3	266	307523	65.6262	all_ICs	supported
Hv3	266	31752	77.3025	all_pacBioOnly_ICs	supported
Hv3	266	170175	55.2179	all_ONTonly_ICs	supported
Hv3	266	105596	88.487	all_pacBio+ONT_ICs	supported
Hv3	266	69320	54.7327	novel_ICs	supported
Hv3	266	6766	67.7345	novel_pacBioOnly_ICs	supported
Hv3	266	40130	45.3513	novel_ONTonly_ICs	supported
Hv3	266	22424	79.5855	novel_pacBio+ONT_ICs	supported
Hv3	266	23623	49.5386	intergenic_ICs	supported
Hv3	266	993	44.7701	intergenic_pacBioOnly_ICs	supported
Hv3	266	15969	44.3522	intergenic_ONTonly_ICs	supported
Hv3	266	6661	70.3899	intergenic_pacBio+ONT_ICs	supported
Hv3	267	307411	65.6023	all_ICs	supported
Hv3	267	31739	77.2708	all_pacBioOnly_ICs	supported
Hv3	267	170096	55.1923	all_ONTonly_ICs	supported
Hv3	267	105576	88.4703	all_pacBio+ONT_ICs	supported
Hv3	267	69264	54.6884	novel_ICs	supported
Hv3	267	6759	67.6644	novel_pacBioOnly_ICs	supported
Hv3	267	40091	45.3072	novel_ONTonly_ICs	supported
Hv3	267	22414	79.55	novel_pacBio+ONT_ICs	supported
Hv3	267	23594	49.4778	intergenic_ICs	supported
Hv3	267	990	44.6348	intergenic_pacBioOnly_ICs	supported
Hv3	267	15946	44.2883	intergenic_ONTonly_ICs	supported
Hv3	267	6658	70.3582	intergenic_pacBio+ONT_ICs	supported
Hv3	268	307311	65.5809	all_ICs	supported
Hv3	268	31728	77.2441	all_pacBioOnly_ICs	supported
Hv3	268	170020	55.1676	all_ONTonly_ICs	supported
Hv3	268	105563	88.4594	all_pacBio+ONT_ICs	supported
Hv3	268	69228	54.66	novel_ICs	supported
Hv3	268	6757	67.6444	novel_pacBioOnly_ICs	supported
Hv3	268	40061	45.2733	novel_ONTonly_ICs	supported
Hv3	268	22410	79.5358	novel_pacBio+ONT_ICs	supported
Hv3	268	23577	49.4422	intergenic_ICs	supported
Hv3	268	990	44.6348	intergenic_pacBioOnly_ICs	supported
Hv3	268	15930	44.2439	intergenic_ONTonly_ICs	supported
Hv3	268	6657	70.3477	intergenic_pacBio+ONT_ICs	supported
Hv3	269	307199	65.557	all_ICs	supported
Hv3	269	31720	77.2246	all_pacBioOnly_ICs	supported
Hv3	269	169929	55.1381	all_ONTonly_ICs	supported
Hv3	269	105550	88.4485	all_pacBio+ONT_ICs	supported
Hv3	269	69183	54.6245	novel_ICs	supported
Hv3	269	6756	67.6344	novel_pacBioOnly_ICs	supported
Hv3	269	40023	45.2304	novel_ONTonly_ICs	supported
Hv3	269	22404	79.5145	novel_pacBio+ONT_ICs	supported
Hv3	269	23559	49.4044	intergenic_ICs	supported
Hv3	269	990	44.6348	intergenic_pacBioOnly_ICs	supported
Hv3	269	15914	44.1994	intergenic_ONTonly_ICs	supported
Hv3	269	6655	70.3265	intergenic_pacBio+ONT_ICs	supported
Hv3	26	364424	77.769	all_ICs	supported
Hv3	26	35841	87.2575	all_pacBioOnly_ICs	supported
Hv3	26	216785	70.3418	all_ONTonly_ICs	supported
Hv3	26	111798	93.6842	all_pacBio+ONT_ICs	supported
Hv3	26	90373	71.3554	novel_ICs	supported
Hv3	26	8118	81.2694	novel_pacBioOnly_ICs	supported
Hv3	26	57169	64.6072	novel_ONTonly_ICs	supported
Hv3	26	25086	89.0332	novel_pacBio+ONT_ICs	supported
Hv3	26	34175	71.6667	intergenic_ICs	supported
Hv3	26	1555	70.1082	intergenic_pacBioOnly_ICs	supported
Hv3	26	24615	68.3655	intergenic_ONTonly_ICs	supported
Hv3	26	8005	84.5926	intergenic_pacBio+ONT_ICs	supported
Hv3	270	307090	65.5338	all_ICs	supported
Hv3	270	31703	77.1832	all_pacBioOnly_ICs	supported
Hv3	270	169857	55.1147	all_ONTonly_ICs	supported
Hv3	270	105530	88.4317	all_pacBio+ONT_ICs	supported
Hv3	270	69146	54.5953	novel_ICs	supported
Hv3	270	6751	67.5843	novel_pacBioOnly_ICs	supported
Hv3	270	39998	45.2021	novel_ONTonly_ICs	supported
Hv3	270	22397	79.4896	novel_pacBio+ONT_ICs	supported
Hv3	270	23540	49.3646	intergenic_ICs	supported
Hv3	270	989	44.5897	intergenic_pacBioOnly_ICs	supported
Hv3	270	15900	44.1605	intergenic_ONTonly_ICs	supported
Hv3	270	6651	70.2843	intergenic_pacBio+ONT_ICs	supported
Hv3	271	306983	65.5109	all_ICs	supported
Hv3	271	31689	77.1491	all_pacBioOnly_ICs	supported
Hv3	271	169784	55.091	all_ONTonly_ICs	supported
Hv3	271	105510	88.415	all_pacBio+ONT_ICs	supported
Hv3	271	69106	54.5637	novel_ICs	supported
Hv3	271	6749	67.5643	novel_pacBioOnly_ICs	supported
Hv3	271	39972	45.1727	novel_ONTonly_ICs	supported
Hv3	271	22385	79.447	novel_pacBio+ONT_ICs	supported
Hv3	271	23518	49.3185	intergenic_ICs	supported
Hv3	271	989	44.5897	intergenic_pacBioOnly_ICs	supported
Hv3	271	15884	44.1161	intergenic_ONTonly_ICs	supported
Hv3	271	6645	70.2209	intergenic_pacBio+ONT_ICs	supported
Hv3	272	306861	65.4849	all_ICs	supported
Hv3	272	31680	77.1272	all_pacBioOnly_ICs	supported
Hv3	272	169693	55.0615	all_ONTonly_ICs	supported
Hv3	272	105488	88.3965	all_pacBio+ONT_ICs	supported
Hv3	272	69059	54.5266	novel_ICs	supported
Hv3	272	6746	67.5343	novel_pacBioOnly_ICs	supported
Hv3	272	39935	45.1309	novel_ONTonly_ICs	supported
Hv3	272	22378	79.4222	novel_pacBio+ONT_ICs	supported
Hv3	272	23490	49.2597	intergenic_ICs	supported
Hv3	272	987	44.4995	intergenic_pacBioOnly_ICs	supported
Hv3	272	15861	44.0522	intergenic_ONTonly_ICs	supported
Hv3	272	6642	70.1892	intergenic_pacBio+ONT_ICs	supported
Hv3	273	306729	65.4567	all_ICs	supported
Hv3	273	31670	77.1029	all_pacBioOnly_ICs	supported
Hv3	273	169588	55.0275	all_ONTonly_ICs	supported
Hv3	273	105471	88.3823	all_pacBio+ONT_ICs	supported
Hv3	273	69006	54.4847	novel_ICs	supported
Hv3	273	6742	67.4942	novel_pacBioOnly_ICs	supported
Hv3	273	39896	45.0868	novel_ONTonly_ICs	supported
Hv3	273	22368	79.3867	novel_pacBio+ONT_ICs	supported
Hv3	273	23463	49.2031	intergenic_ICs	supported
Hv3	273	985	44.4094	intergenic_pacBioOnly_ICs	supported
Hv3	273	15840	43.9939	intergenic_ONTonly_ICs	supported
Hv3	273	6638	70.1469	intergenic_pacBio+ONT_ICs	supported
Hv3	274	306618	65.4331	all_ICs	supported
Hv3	274	31660	77.0785	all_pacBioOnly_ICs	supported
Hv3	274	169503	54.9999	all_ONTonly_ICs	supported
Hv3	274	105455	88.3689	all_pacBio+ONT_ICs	supported
Hv3	274	68961	54.4492	novel_ICs	supported
Hv3	274	6738	67.4542	novel_pacBioOnly_ICs	supported
Hv3	274	39864	45.0507	novel_ONTonly_ICs	supported
Hv3	274	22359	79.3548	novel_pacBio+ONT_ICs	supported
Hv3	274	23445	49.1654	intergenic_ICs	supported
Hv3	274	983	44.3192	intergenic_pacBioOnly_ICs	supported
Hv3	274	15829	43.9633	intergenic_ONTonly_ICs	supported
Hv3	274	6633	70.0941	intergenic_pacBio+ONT_ICs	supported
Hv3	275	306510	65.41	all_ICs	supported
Hv3	275	31654	77.0639	all_pacBioOnly_ICs	supported
Hv3	275	169419	54.9726	all_ONTonly_ICs	supported
Hv3	275	105437	88.3538	all_pacBio+ONT_ICs	supported
Hv3	275	68913	54.4113	novel_ICs	supported
Hv3	275	6737	67.4442	novel_pacBioOnly_ICs	supported
Hv3	275	39822	45.0032	novel_ONTonly_ICs	supported
Hv3	275	22354	79.337	novel_pacBio+ONT_ICs	supported
Hv3	275	23419	49.1109	intergenic_ICs	supported
Hv3	275	983	44.3192	intergenic_pacBioOnly_ICs	supported
Hv3	275	15806	43.8995	intergenic_ONTonly_ICs	supported
Hv3	275	6630	70.0623	intergenic_pacBio+ONT_ICs	supported
Hv3	276	306379	65.3821	all_ICs	supported
Hv3	276	31645	77.042	all_pacBioOnly_ICs	supported
Hv3	276	169313	54.9382	all_ONTonly_ICs	supported
Hv3	276	105421	88.3404	all_pacBio+ONT_ICs	supported
Hv3	276	68874	54.3805	novel_ICs	supported
Hv3	276	6737	67.4442	novel_pacBioOnly_ICs	supported
Hv3	276	39790	44.9671	novel_ONTonly_ICs	supported
Hv3	276	22347	79.3122	novel_pacBio+ONT_ICs	supported
Hv3	276	23390	49.05	intergenic_ICs	supported
Hv3	276	983	44.3192	intergenic_pacBioOnly_ICs	supported
Hv3	276	15781	43.83	intergenic_ONTonly_ICs	supported
Hv3	276	6626	70.0201	intergenic_pacBio+ONT_ICs	supported
Hv3	277	306261	65.3569	all_ICs	supported
Hv3	277	31638	77.025	all_pacBioOnly_ICs	supported
Hv3	277	169221	54.9084	all_ONTonly_ICs	supported
Hv3	277	105402	88.3245	all_pacBio+ONT_ICs	supported
Hv3	277	68832	54.3473	novel_ICs	supported
Hv3	277	6735	67.4242	novel_pacBioOnly_ICs	supported
Hv3	277	39758	44.9309	novel_ONTonly_ICs	supported
Hv3	277	22339	79.2838	novel_pacBio+ONT_ICs	supported
Hv3	277	23365	48.9976	intergenic_ICs	supported
Hv3	277	981	44.229	intergenic_pacBioOnly_ICs	supported
Hv3	277	15760	43.7717	intergenic_ONTonly_ICs	supported
Hv3	277	6624	69.9989	intergenic_pacBio+ONT_ICs	supported
Hv3	278	306136	65.3302	all_ICs	supported
Hv3	278	31627	76.9982	all_pacBioOnly_ICs	supported
Hv3	278	169122	54.8762	all_ONTonly_ICs	supported
Hv3	278	105387	88.3119	all_pacBio+ONT_ICs	supported
Hv3	278	68779	54.3055	novel_ICs	supported
Hv3	278	6727	67.3441	novel_pacBioOnly_ICs	supported
Hv3	278	39720	44.8879	novel_ONTonly_ICs	supported
Hv3	278	22332	79.2589	novel_pacBio+ONT_ICs	supported
Hv3	278	23340	48.9452	intergenic_ICs	supported
Hv3	278	978	44.0938	intergenic_pacBioOnly_ICs	supported
Hv3	278	15740	43.7162	intergenic_ONTonly_ICs	supported
Hv3	278	6622	69.9778	intergenic_pacBio+ONT_ICs	supported
Hv3	279	306038	65.3093	all_ICs	supported
Hv3	279	31618	76.9763	all_pacBioOnly_ICs	supported
Hv3	279	169049	54.8526	all_ONTonly_ICs	supported
Hv3	279	105371	88.2985	all_pacBio+ONT_ICs	supported
Hv3	279	68742	54.2763	novel_ICs	supported
Hv3	279	6721	67.284	novel_pacBioOnly_ICs	supported
Hv3	279	39694	44.8586	novel_ONTonly_ICs	supported
Hv3	279	22327	79.2412	novel_pacBio+ONT_ICs	supported
Hv3	279	23320	48.9032	intergenic_ICs	supported
Hv3	279	975	43.9585	intergenic_pacBioOnly_ICs	supported
Hv3	279	15726	43.6773	intergenic_ONTonly_ICs	supported
Hv3	279	6619	69.9461	intergenic_pacBio+ONT_ICs	supported
Hv3	27	363616	77.5966	all_ICs	supported
Hv3	27	35785	87.1211	all_pacBioOnly_ICs	supported
Hv3	27	216092	70.1169	all_ONTonly_ICs	supported
Hv3	27	111739	93.6347	all_pacBio+ONT_ICs	supported
Hv3	27	90142	71.173	novel_ICs	supported
Hv3	27	8106	81.1493	novel_pacBioOnly_ICs	supported
Hv3	27	56969	64.3812	novel_ONTonly_ICs	supported
Hv3	27	25067	88.9658	novel_pacBio+ONT_ICs	supported
Hv3	27	34058	71.4214	intergenic_ICs	supported
Hv3	27	1548	69.7926	intergenic_pacBioOnly_ICs	supported
Hv3	27	24513	68.0822	intergenic_ONTonly_ICs	supported
Hv3	27	7997	84.5081	intergenic_pacBio+ONT_ICs	supported
Hv3	280	305915	65.283	all_ICs	supported
Hv3	280	31614	76.9665	all_pacBioOnly_ICs	supported
Hv3	280	168956	54.8224	all_ONTonly_ICs	supported
Hv3	280	105345	88.2767	all_pacBio+ONT_ICs	supported
Hv3	280	68690	54.2352	novel_ICs	supported
Hv3	280	6719	67.264	novel_pacBioOnly_ICs	supported
Hv3	280	39653	44.8122	novel_ONTonly_ICs	supported
Hv3	280	22318	79.2093	novel_pacBio+ONT_ICs	supported
Hv3	280	23293	48.8466	intergenic_ICs	supported
Hv3	280	973	43.8683	intergenic_pacBioOnly_ICs	supported
Hv3	280	15705	43.6189	intergenic_ONTonly_ICs	supported
Hv3	280	6615	69.9038	intergenic_pacBio+ONT_ICs	supported
Hv3	281	305817	65.2621	all_ICs	supported
Hv3	281	31609	76.9544	all_pacBioOnly_ICs	supported
Hv3	281	168879	54.7974	all_ONTonly_ICs	supported
Hv3	281	105329	88.2633	all_pacBio+ONT_ICs	supported
Hv3	281	68661	54.2123	novel_ICs	supported
Hv3	281	6719	67.264	novel_pacBioOnly_ICs	supported
Hv3	281	39632	44.7885	novel_ONTonly_ICs	supported
Hv3	281	22310	79.1809	novel_pacBio+ONT_ICs	supported
Hv3	281	23282	48.8236	intergenic_ICs	supported
Hv3	281	973	43.8683	intergenic_pacBioOnly_ICs	supported
Hv3	281	15698	43.5995	intergenic_ONTonly_ICs	supported
Hv3	281	6611	69.8616	intergenic_pacBio+ONT_ICs	supported
Hv3	282	305707	65.2386	all_ICs	supported
Hv3	282	31599	76.93	all_pacBioOnly_ICs	supported
Hv3	282	168794	54.7698	all_ONTonly_ICs	supported
Hv3	282	105314	88.2507	all_pacBio+ONT_ICs	supported
Hv3	282	68615	54.176	novel_ICs	supported
Hv3	282	6715	67.2239	novel_pacBioOnly_ICs	supported
Hv3	282	39599	44.7512	novel_ONTonly_ICs	supported
Hv3	282	22301	79.1489	novel_pacBio+ONT_ICs	supported
Hv3	282	23254	48.7648	intergenic_ICs	supported
Hv3	282	971	43.7782	intergenic_pacBioOnly_ICs	supported
Hv3	282	15680	43.5495	intergenic_ONTonly_ICs	supported
Hv3	282	6603	69.777	intergenic_pacBio+ONT_ICs	supported
Hv3	283	305610	65.2179	all_ICs	supported
Hv3	283	31589	76.9057	all_pacBioOnly_ICs	supported
Hv3	283	168720	54.7458	all_ONTonly_ICs	supported
Hv3	283	105301	88.2398	all_pacBio+ONT_ICs	supported
Hv3	283	68584	54.1515	novel_ICs	supported
Hv3	283	6713	67.2039	novel_pacBioOnly_ICs	supported
Hv3	283	39576	44.7252	novel_ONTonly_ICs	supported
Hv3	283	22295	79.1276	novel_pacBio+ONT_ICs	supported
Hv3	283	23236	48.7271	intergenic_ICs	supported
Hv3	283	969	43.688	intergenic_pacBioOnly_ICs	supported
Hv3	283	15669	43.519	intergenic_ONTonly_ICs	supported
Hv3	283	6598	69.7242	intergenic_pacBio+ONT_ICs	supported
Hv3	284	305500	65.1945	all_ICs	supported
Hv3	284	31583	76.8911	all_pacBioOnly_ICs	supported
Hv3	284	168632	54.7173	all_ONTonly_ICs	supported
Hv3	284	105285	88.2264	all_pacBio+ONT_ICs	supported
Hv3	284	68543	54.1192	novel_ICs	supported
Hv3	284	6713	67.2039	novel_pacBioOnly_ICs	supported
Hv3	284	39545	44.6902	novel_ONTonly_ICs	supported
Hv3	284	22285	79.0921	novel_pacBio+ONT_ICs	supported
Hv3	284	23213	48.6789	intergenic_ICs	supported
Hv3	284	969	43.688	intergenic_pacBioOnly_ICs	supported
Hv3	284	15650	43.4662	intergenic_ONTonly_ICs	supported
Hv3	284	6594	69.6819	intergenic_pacBio+ONT_ICs	supported
Hv3	285	305393	65.1716	all_ICs	supported
